task_id,label,confidence,timestamp
98d3b9c7,Clase_99,0.7255,2026-03-13T11:25:02.534832
538ce0d3,Clase_99,0.7262,2026-03-13T11:25:03.615387
cace1543,Clase_99,0.7264,2026-03-13T11:25:05.166164
367f7a36,Clase_99,0.7232,2026-03-13T11:25:06.123567
7c2e468e,Clase_99,0.7262,2026-03-13T11:25:06.947628
f2d3fd10,Clase_99,0.7247,2026-03-13T11:25:07.779033
50e36499,Clase_99,0.7259,2026-03-13T11:25:08.800658
2c9fe735,Clase_99,0.7252,2026-03-13T11:25:11.214197
58c4ac34,Clase_99,0.7256,2026-03-13T11:25:12.865394
384bad66,Clase_99,0.7253,2026-03-13T11:25:15.785522
a3da1e95,Clase_99,0.7262,2026-03-13T11:25:17.837360
ac7c85a5,Clase_99,0.7242,2026-03-13T11:25:18.853693
c86d550c,Clase_99,0.7244,2026-03-13T11:25:27.059102
cb2b5d79,Clase_99,0.7228,2026-03-13T11:25:28.986713
9b2a83c5,Clase_99,0.7261,2026-03-13T11:25:31.985426
12767f59,Clase_99,0.7281,2026-03-13T11:25:33.024579
e13bf469,Clase_99,0.726,2026-03-13T11:25:34.050142
d07371ef,Clase_99,0.725,2026-03-13T11:25:39.515545
918f2f18,Clase_99,0.7231,2026-03-13T11:25:43.113869
33ce3490,Clase_99,0.7258,2026-03-13T11:25:44.010910
d899bca1,Clase_99,0.7286,2026-03-13T11:25:47.153161
97bf9a0f,Clase_99,0.7247,2026-03-13T11:25:50.210115
88dc111b,Clase_99,0.7216,2026-03-13T11:25:51.102705
47f14e33,Clase_99,0.7297,2026-03-13T11:25:53.047376
58e866e9,Clase_99,0.7227,2026-03-13T11:25:55.159945
56d52c76,Clase_99,0.7262,2026-03-13T11:25:57.180490
a61de086,Clase_99,0.7253,2026-03-13T11:25:59.202622
f7b8bb0f,Clase_99,0.7244,2026-03-13T11:26:00.243448
85589f97,Clase_99,0.7238,2026-03-13T11:26:01.948633
ed4fe97a,Clase_99,0.716,2026-03-13T11:26:04.386515
7ee774ac,Clase_99,0.7253,2026-03-13T11:26:06.452159
6c58240d,Clase_99,0.7258,2026-03-13T11:26:07.368461
f63b7cad,Clase_99,0.7257,2026-03-13T11:26:08.446793
6cc4ab5f,Clase_99,0.7244,2026-03-13T11:26:09.382405
c4dd53b0,Clase_99,0.7262,2026-03-13T11:26:10.455108
c72f288e,Clase_99,0.7262,2026-03-13T11:26:11.414963
279c7aae,Clase_99,0.7238,2026-03-13T11:26:12.411758
63fa9200,Clase_99,0.7241,2026-03-13T11:26:14.420198
837d88c7,Clase_99,0.7238,2026-03-13T11:26:17.379524
d158a2c5,Clase_99,0.7236,2026-03-13T11:26:18.391221
89ade4e2,Clase_99,0.7236,2026-03-13T11:26:19.409958
005199ed,Clase_99,0.7227,2026-03-13T11:26:22.398823
92b09d69,Clase_99,0.7241,2026-03-13T11:26:28.587129
8ad6cc6a,Clase_99,0.7185,2026-03-13T11:26:31.639132
89766d27,Clase_99,0.7195,2026-03-13T11:26:33.627512
590c6f6c,Clase_99,0.7257,2026-03-13T11:26:38.673736
b7b535d1,Clase_99,0.7259,2026-03-13T11:26:39.668565
a8530765,Clase_99,0.7237,2026-03-13T11:26:40.725717
49002f9f,Clase_99,0.727,2026-03-13T11:26:41.687738
c3a89591,Clase_99,0.7257,2026-03-13T11:26:44.714464
c01beb6f,Clase_99,0.7253,2026-03-13T11:26:49.729886
383276fc,Clase_99,0.7247,2026-03-13T11:26:50.718655
f0a518ab,Clase_99,0.7252,2026-03-13T11:26:54.831589
2ca82ef9,Clase_99,0.7253,2026-03-13T11:26:55.795497
2ebad947,Clase_99,0.7259,2026-03-13T11:26:58.769720
a58a82ee,Clase_99,0.7264,2026-03-13T11:27:00.831520
7e54399c,Clase_99,0.7231,2026-03-13T11:27:03.932146
0b618069,Clase_99,0.7258,2026-03-13T11:27:05.860362
a03af3bc,Clase_99,0.7257,2026-03-13T11:27:07.047862
9bbe39d0,Clase_99,0.7255,2026-03-13T11:27:08.870719
d4d66a0c,Clase_99,0.7242,2026-03-13T11:27:09.883436
fef1b32c,Clase_99,0.7278,2026-03-13T11:27:12.484995
48f690e1,Clase_99,0.7239,2026-03-13T11:27:13.246694
1133543f,Clase_99,0.7233,2026-03-13T11:27:13.998418
3e7a5910,Clase_99,0.7276,2026-03-13T11:27:15.030174
057dc858,Clase_99,0.726,2026-03-13T11:27:17.083383
30dac700,Clase_99,0.7295,2026-03-13T11:27:18.957409
1672fd4c,Clase_99,0.7257,2026-03-13T11:27:19.993222
beed96cf,Clase_99,0.7235,2026-03-13T11:27:22.967891
5a527b93,Clase_99,0.7234,2026-03-13T11:27:23.962306
834c6d9d,Clase_99,0.7238,2026-03-13T11:27:25.034711
f5dcca64,Clase_99,0.7248,2026-03-13T11:27:26.317084
aee3c127,Clase_99,0.7248,2026-03-13T11:27:27.159995
3606f50f,Clase_99,0.7241,2026-03-13T11:27:28.053797
de896cb9,Clase_99,0.7266,2026-03-13T11:27:31.126548
53825b0f,Clase_99,0.7251,2026-03-13T11:27:32.115015
87d939a7,Clase_99,0.726,2026-03-13T11:27:34.110977
402b1848,Clase_99,0.7237,2026-03-13T11:27:37.306588
df3f8bdd,Clase_99,0.7235,2026-03-13T11:27:38.139365
f66caf64,Clase_99,0.7252,2026-03-13T11:27:39.185334
1dc50fad,Clase_99,0.7243,2026-03-13T11:27:43.124899
3159f31e,Clase_99,0.7251,2026-03-13T11:27:45.178857
8862f42c,Clase_99,0.7303,2026-03-13T11:27:46.392210
068d25dd,Clase_99,0.724,2026-03-13T11:27:51.362592
3a8491d2,Clase_99,0.7234,2026-03-13T11:27:52.247122
e5e791df,Clase_99,0.7265,2026-03-13T11:27:54.270362
5eaa9896,Clase_99,0.7237,2026-03-13T11:27:55.309030
e2f4cbbe,Clase_99,0.7254,2026-03-13T11:27:57.035702
98deec20,Clase_99,0.7254,2026-03-13T11:27:57.460425
86e0a3ce,Clase_99,0.7251,2026-03-13T11:27:58.347269
9dc49de9,Clase_99,0.7241,2026-03-13T11:27:59.399629
35d329a7,Clase_99,0.7244,2026-03-13T11:28:00.419912
70d22c9e,Clase_99,0.7267,2026-03-13T11:28:01.490434
4af8fb0c,Clase_99,0.7263,2026-03-13T11:28:06.652402
daa8dd1f,Clase_99,0.721,2026-03-13T11:28:11.490923
74cac801,Clase_99,0.7239,2026-03-13T11:28:12.482900
311c6cf0,Clase_99,0.7272,2026-03-13T11:28:13.474333
f000c5d9,Clase_99,0.7236,2026-03-13T11:28:14.485033
62dad2e9,Clase_99,0.7216,2026-03-13T11:28:16.592920
21092af7,Clase_99,0.7227,2026-03-13T11:28:17.483026
d1d86e19,Clase_99,0.7252,2026-03-13T11:28:20.552836
1397069a,Clase_99,0.7212,2026-03-13T11:28:21.540888
31c63b87,Clase_99,0.7257,2026-03-13T11:28:22.508866
3c0602cd,Clase_99,0.7238,2026-03-13T11:28:25.516004
2832cf04,Clase_99,0.7279,2026-03-13T11:28:26.725218
9ade38cf,Clase_99,0.7244,2026-03-13T11:28:30.629890
3dab6412,Clase_99,0.7207,2026-03-13T11:28:32.625647
eff83289,Clase_99,0.7252,2026-03-13T11:28:33.610207
c548d1b6,Clase_99,0.724,2026-03-13T11:28:36.108174
f7e183b1,Clase_99,0.7251,2026-03-13T11:28:37.339977
e4bacc77,Clase_99,0.7176,2026-03-13T11:28:37.955758
1ca2d437,Clase_99,0.7254,2026-03-13T11:28:39.680536
1d77e4ce,Clase_99,0.7277,2026-03-13T11:28:43.752763
75280e16,Clase_99,0.7248,2026-03-13T11:28:47.728160
ac8ec893,Clase_99,0.7258,2026-03-13T11:28:48.789403
8d77a048,Clase_99,0.7223,2026-03-13T11:28:52.802978
e1d80dad,Clase_99,0.726,2026-03-13T11:28:54.939008
2e6a538f,Clase_99,0.7166,2026-03-13T11:28:58.926570
d9fee1a0,Clase_99,0.7276,2026-03-13T11:29:01.989433
4df4cd96,Clase_99,0.7206,2026-03-13T11:29:03.147474
400d7ff7,Clase_99,0.7267,2026-03-13T11:29:05.267709
61ad00d9,Clase_99,0.7239,2026-03-13T11:29:09.163871
ef23513d,Clase_99,0.73,2026-03-13T11:29:10.299238
3cb8a8d4,Clase_99,0.7262,2026-03-13T11:29:12.173841
992cd62e,Clase_99,0.7196,2026-03-13T11:29:13.161270
ff900e3b,Clase_99,0.7293,2026-03-13T11:29:15.153475
a2c51275,Clase_99,0.724,2026-03-13T11:29:16.295282
8c1f212e,Clase_99,0.7273,2026-03-13T11:29:18.340806
95c3b57b,Clase_99,0.727,2026-03-13T11:29:20.296431
ef5068e1,Clase_99,0.7252,2026-03-13T11:29:23.205725
e0d1721c,Clase_99,0.7261,2026-03-13T11:29:25.905639
4ba27eb5,Clase_99,0.7267,2026-03-13T11:29:27.501556
31b59b43,Clase_99,0.7286,2026-03-13T11:29:31.924582
6d4b10e7,Clase_99,0.7248,2026-03-13T11:29:33.879453
e51bc59f,Clase_99,0.7269,2026-03-13T11:29:35.375587
e5ea0e85,Clase_99,0.727,2026-03-13T11:29:36.524026
f972d1df,Clase_99,0.7283,2026-03-13T11:29:37.703561
bc37709a,Clase_99,0.7275,2026-03-13T11:29:38.824994
e1187767,Clase_99,0.7222,2026-03-13T11:29:41.069741
4c04aab8,Clase_99,0.7223,2026-03-13T11:29:41.923710
1cbb292b,Clase_99,0.7259,2026-03-13T11:29:42.602979
f53a8d11,Clase_99,0.722,2026-03-13T11:30:12.026675
a9e1df78,Clase_99,0.7246,2026-03-13T11:30:12.557398
4440f2d5,Clase_99,0.7213,2026-03-13T11:30:13.059131
3b27ae9c,Clase_99,0.7264,2026-03-13T11:30:13.645688
ade996c7,Clase_99,0.7236,2026-03-13T11:30:14.116103
cae41294,Clase_99,0.7232,2026-03-13T11:30:14.512536
01bbbd7c,Clase_99,0.7249,2026-03-13T11:30:15.846811
10d87117,Clase_99,0.7284,2026-03-13T11:30:16.675319
3c5d1c74,Clase_99,0.7196,2026-03-13T11:30:17.493449
0903db6e,Clase_99,0.7247,2026-03-13T11:30:17.830981
7105e1f8,Clase_99,0.7244,2026-03-13T11:30:18.255013
f9c11fc1,Clase_99,0.7254,2026-03-13T11:30:18.648004
b14f377c,Clase_99,0.7244,2026-03-13T11:30:19.045032
fdb9887f,Clase_99,0.722,2026-03-13T11:30:19.424003
1fd72800,Clase_99,0.7219,2026-03-13T11:30:19.748002
91d192a1,Clase_99,0.7258,2026-03-13T11:30:20.159289
0bec487a,Clase_99,0.7232,2026-03-13T11:30:20.520359
b836f878,Clase_99,0.7238,2026-03-13T11:30:20.855785
b3e70720,Clase_99,0.7247,2026-03-13T11:30:21.209526
d34ab25c,Clase_99,0.7256,2026-03-13T11:30:21.518082
4941b31e,Clase_99,0.7324,2026-03-13T11:30:21.907602
72004215,Clase_99,0.7197,2026-03-13T11:30:22.244608
0656c759,Clase_99,0.7242,2026-03-13T11:30:23.677590
e12f01bd,Clase_99,0.7224,2026-03-13T11:30:28.842587
40a4d278,Clase_99,0.7239,2026-03-13T11:30:29.889302
33e05f50,Clase_99,0.7231,2026-03-13T11:30:36.180529
c55a997d,Clase_99,0.7249,2026-03-13T11:30:37.791611
fc5c6353,Clase_99,0.7225,2026-03-13T11:30:38.847375
e23bd19a,Clase_99,0.7237,2026-03-13T11:30:44.271823
3a1c40c2,Clase_99,0.7233,2026-03-13T11:30:48.582889
21a99b49,Clase_99,0.7245,2026-03-13T11:30:49.350577
b0e61ee7,Clase_99,0.7258,2026-03-13T11:30:50.805519
4e3045e8,Clase_99,0.7281,2026-03-13T11:30:53.347941
75a04dee,Clase_99,0.723,2026-03-13T11:30:54.272572
c47d6839,Clase_99,0.7247,2026-03-13T11:30:55.322301
2e61376b,Clase_99,0.7252,2026-03-13T11:30:59.429431
c5584bd9,Clase_99,0.7242,2026-03-13T11:31:04.080912
69700afd,Clase_99,0.7249,2026-03-13T11:31:05.355875
2598337c,Clase_99,0.7274,2026-03-13T11:31:05.773179
31e4576c,Clase_99,0.7274,2026-03-13T11:31:07.679925
0f15695e,Clase_99,0.7264,2026-03-13T11:31:11.538493
d32d5849,Clase_99,0.7279,2026-03-13T11:31:12.584002
cf55d095,Clase_99,0.7246,2026-03-13T11:31:16.022507
8e91f9d3,Clase_99,0.7232,2026-03-13T11:31:16.598670
ed4d2306,Clase_99,0.7242,2026-03-13T11:31:20.652107
a852e2c1,Clase_99,0.7297,2026-03-13T11:31:21.664140
9841eda3,Clase_99,0.7236,2026-03-13T11:31:22.612966
548ac2a0,Clase_99,0.7173,2026-03-13T11:31:24.562947
bc8640ee,Clase_99,0.7196,2026-03-13T11:31:25.260275
95d5f7fb,Clase_99,0.7253,2026-03-13T11:31:26.292481
ec0ea253,Clase_99,0.7281,2026-03-13T11:31:28.786958
51e3cec2,Clase_99,0.7241,2026-03-13T11:31:29.795076
4aa82dab,Clase_99,0.7238,2026-03-13T11:31:31.887364
b786c300,Clase_99,0.7239,2026-03-13T11:31:32.853206
383feff7,Clase_99,0.7303,2026-03-13T11:31:35.408065
c7ba3620,Clase_99,0.7294,2026-03-13T11:31:36.854297
88b056ae,Clase_99,0.728,2026-03-13T11:31:38.610064
603e0edc,Clase_99,0.7232,2026-03-13T11:31:40.452383
d67161ec,Clase_99,0.724,2026-03-13T11:31:41.943618
011c2363,Clase_99,0.727,2026-03-13T11:31:42.982384
9382981a,Clase_99,0.7219,2026-03-13T11:31:43.963247
5d639c80,Clase_99,0.7246,2026-03-13T11:31:44.907081
67d3b3bc,Clase_99,0.7241,2026-03-13T11:31:46.782026
2fe5228e,Clase_99,0.7191,2026-03-13T11:31:47.783744
82b20da4,Clase_99,0.7244,2026-03-13T11:31:49.179204
ecfb2dcf,Clase_99,0.7285,2026-03-13T11:31:50.613684
bfa17026,Clase_99,0.7248,2026-03-13T11:31:53.253557
100bc714,Clase_99,0.7214,2026-03-13T11:31:58.282499
79fd18f1,Clase_99,0.7229,2026-03-13T11:31:59.318182
4fec8504,Clase_99,0.7216,2026-03-13T11:32:00.236857
f0d76c99,Clase_99,0.7242,2026-03-13T11:32:03.657363
ba3d55ec,Clase_99,0.725,2026-03-13T11:32:04.653300
050e625c,Clase_99,0.7265,2026-03-13T11:32:05.728111
18a53604,Clase_99,0.7224,2026-03-13T11:32:09.682749
e6ad457c,Clase_99,0.7225,2026-03-13T11:32:11.286583
f67a61e6,Clase_99,0.7192,2026-03-13T11:32:12.287993
1f818c46,Clase_99,0.7266,2026-03-13T11:32:13.288175
54cb67a6,Clase_99,0.7248,2026-03-13T11:32:14.271283
62a4b840,Clase_99,0.7244,2026-03-13T11:32:15.290712
16035dd3,Clase_99,0.721,2026-03-13T11:32:17.364144
59c9b41f,Clase_99,0.7217,2026-03-13T11:32:19.536013
e55c4e50,Clase_99,0.7218,2026-03-13T11:32:21.358710
87d79a11,Clase_99,0.7237,2026-03-13T11:32:22.384930
7f0039c8,Clase_99,0.7247,2026-03-13T11:32:25.334177
d4342ea3,Clase_99,0.7237,2026-03-13T11:32:26.299756
5e6a77f5,Clase_99,0.7238,2026-03-13T11:32:27.595400
6c47863e,Clase_99,0.7246,2026-03-13T11:32:30.404391
233cad62,Clase_99,0.726,2026-03-13T11:32:31.393363
eec9e5f3,Clase_99,0.7295,2026-03-13T11:32:34.653339
ab6525ba,Clase_99,0.7239,2026-03-13T11:32:36.520225
5a6bebbb,Clase_99,0.7247,2026-03-13T11:32:37.806964
d405b476,Clase_99,0.7229,2026-03-13T11:32:40.461781
c1f433f9,Clase_99,0.726,2026-03-13T11:32:43.184745
67312617,Clase_99,0.7222,2026-03-13T11:32:45.498216
03f45e55,Clase_99,0.7276,2026-03-13T11:32:45.866775
afe690f6,Clase_99,0.7278,2026-03-13T11:32:47.750348
008093f1,Clase_99,0.7217,2026-03-13T11:32:48.721251
b8d5aa46,Clase_99,0.7251,2026-03-13T11:32:50.828757
149e0493,Clase_99,0.7253,2026-03-13T11:32:52.002355
8b01d481,Clase_99,0.7216,2026-03-13T11:32:52.694054
bcf3e133,Clase_99,0.7226,2026-03-13T11:32:53.726440
672e5539,Clase_99,0.7227,2026-03-13T11:32:59.982401
eb271e72,Clase_99,0.7264,2026-03-13T11:33:01.166754
09e88c36,Clase_99,0.7252,2026-03-13T11:33:05.568900
604df67a,Clase_99,0.7245,2026-03-13T11:33:06.599731
60bdf1ba,Clase_99,0.7231,2026-03-13T11:33:07.991621
dd996b3c,Clase_99,0.7229,2026-03-13T11:33:10.006932
90ee4552,Clase_99,0.7217,2026-03-13T11:33:12.059695
afb3e476,Clase_99,0.7222,2026-03-13T11:33:16.104097
a745a8df,Clase_99,0.7267,2026-03-13T11:33:18.049470
866128a5,Clase_99,0.7247,2026-03-13T11:33:23.050052
265f464f,Clase_99,0.7245,2026-03-13T11:33:24.642177
5cc4e272,Clase_99,0.7284,2026-03-13T11:33:25.353708
60edee73,Clase_99,0.7259,2026-03-13T11:33:27.007837
ce8a12d1,Clase_99,0.7254,2026-03-13T11:33:30.214974
7318113a,Clase_99,0.7253,2026-03-13T11:33:31.243986
3c34bc47,Clase_99,0.724,2026-03-13T11:33:37.533397
71b7ad37,Clase_99,0.7228,2026-03-13T11:33:39.247022
3dcaffb3,Clase_99,0.7261,2026-03-13T11:33:39.676888
5b2672c4,Clase_99,0.7242,2026-03-13T11:33:40.268108
ed744444,Clase_99,0.7258,2026-03-13T11:33:41.408452
8a08763c,Clase_99,0.7256,2026-03-13T11:33:44.312273
6ddc2477,Clase_99,0.7276,2026-03-13T11:33:45.299631
96911fe7,Clase_99,0.7259,2026-03-13T11:33:46.905249
4568631a,Clase_99,0.7257,2026-03-13T11:33:47.789851
c2f9d161,Clase_99,0.7268,2026-03-13T11:33:49.385000
aff80d1f,Clase_99,0.7252,2026-03-13T11:33:51.386400
d3861cfb,Clase_99,0.7254,2026-03-13T11:33:52.400743
3834323a,Clase_99,0.7253,2026-03-13T11:33:55.778263
99a2547c,Clase_99,0.7249,2026-03-13T11:33:56.886591
afd2ead5,Clase_99,0.7269,2026-03-13T11:33:57.971811
5c3aa0a8,Clase_99,0.7275,2026-03-13T11:33:58.537076
bd88d166,Clase_99,0.7227,2026-03-13T11:33:59.744800
09eee771,Clase_99,0.725,2026-03-13T11:34:00.635190
a8cb6a65,Clase_99,0.7261,2026-03-13T11:34:04.648564
0d2e17b8,Clase_99,0.7272,2026-03-13T11:34:06.570823
195c61ee,Clase_99,0.7257,2026-03-13T11:34:08.613096
1c68ba2b,Clase_99,0.7248,2026-03-13T11:34:10.759359
7dbb03a1,Clase_99,0.7238,2026-03-13T11:34:14.730221
8a9e4bd1,Clase_99,0.7253,2026-03-13T11:34:16.729170
05541e13,Clase_99,0.7237,2026-03-13T11:34:18.648814
d42a7c4b,Clase_99,0.7307,2026-03-13T11:34:26.365295
a758e8e4,Clase_99,0.7267,2026-03-13T11:34:27.720547
072e46c0,Clase_99,0.727,2026-03-13T11:34:29.765606
aa512463,Clase_99,0.7225,2026-03-13T11:34:30.952245
19a0b797,Clase_99,0.7286,2026-03-13T11:34:31.627541
f56f3b96,Clase_99,0.7243,2026-03-13T11:34:34.278067
038e1360,Clase_99,0.7276,2026-03-13T11:34:35.692450
e64ec69b,Clase_99,0.7265,2026-03-13T11:34:36.478339
11a9b0fb,Clase_99,0.726,2026-03-13T11:34:41.727434
2fa2564f,Clase_99,0.7242,2026-03-13T11:34:42.152892
534203c1,Clase_99,0.7229,2026-03-13T11:34:43.127183
8241441d,Clase_99,0.7258,2026-03-13T11:34:45.178137
45b19e40,Clase_99,0.7247,2026-03-13T11:34:47.107667
d2f557ca,Clase_99,0.7286,2026-03-13T11:34:51.890932
330f6c34,Clase_99,0.7253,2026-03-13T11:34:53.747680
38e6b083,Clase_99,0.7262,2026-03-13T11:34:55.379556
e85e194e,Clase_99,0.725,2026-03-13T11:35:01.357168
2b1f358e,Clase_99,0.7253,2026-03-13T11:35:03.317826
4cfca2e7,Clase_99,0.728,2026-03-13T11:35:04.937176
8f6e81f7,Clase_99,0.7241,2026-03-13T11:35:06.541066
75e8fc1d,Clase_99,0.7263,2026-03-13T11:35:08.528418
e2ac318a,Clase_99,0.7267,2026-03-13T11:35:10.361291
1daf2bea,Clase_99,0.7282,2026-03-13T11:35:11.337706
7180cee2,Clase_99,0.7236,2026-03-13T11:35:23.683819
03d306df,Clase_99,0.7234,2026-03-13T11:35:25.175800
381bd049,Clase_99,0.7243,2026-03-13T11:35:26.062860
57acb417,Clase_99,0.7246,2026-03-13T11:35:31.344025
a84594bf,Clase_99,0.7232,2026-03-13T11:35:35.299871
6375bca6,Clase_99,0.7266,2026-03-13T11:35:36.734895
a7b8e813,Clase_99,0.7253,2026-03-13T11:35:37.660741
30f7b859,Clase_99,0.727,2026-03-13T11:35:38.305808
5a4f15f8,Clase_99,0.728,2026-03-13T11:35:38.868482
f2df7de9,Clase_99,0.7279,2026-03-13T11:35:41.769766
404956f6,Clase_99,0.7254,2026-03-13T11:35:42.828401
c99c6006,Clase_99,0.7259,2026-03-13T11:35:43.739548
34d5c70a,Clase_99,0.7261,2026-03-13T11:35:46.067287
1f0081b6,Clase_99,0.719,2026-03-13T11:35:47.335133
1c453c60,Clase_99,0.7265,2026-03-13T11:35:50.558204
2a16d735,Clase_99,0.7213,2026-03-13T11:35:51.951251
15b41131,Clase_99,0.7241,2026-03-13T11:35:52.878904
c7665421,Clase_99,0.7203,2026-03-13T11:35:54.255976
4b487c1c,Clase_99,0.7248,2026-03-13T11:35:55.994263
defec42e,Clase_99,0.723,2026-03-13T11:36:00.333690
24f067a0,Clase_99,0.7273,2026-03-13T11:36:01.200278
b5116a5e,Clase_99,0.7264,2026-03-13T11:36:02.419161
c7b21fa6,Clase_99,0.7249,2026-03-13T11:36:05.929738
07199ac7,Clase_99,0.7275,2026-03-13T11:36:06.649193
8d16e080,Clase_99,0.727,2026-03-13T11:36:07.144247
a276744e,Clase_99,0.7296,2026-03-13T11:36:08.069021
c058b6b4,Clase_99,0.7221,2026-03-13T11:36:10.069223
03d47fa9,Clase_99,0.7209,2026-03-13T11:36:11.123415
cc9ada0a,Clase_99,0.7247,2026-03-13T11:36:12.050637
93a05e71,Clase_99,0.7263,2026-03-13T11:36:18.434917
49adf674,Clase_99,0.7245,2026-03-13T11:36:19.313722
7a16aceb,Clase_99,0.7217,2026-03-13T11:36:21.474487
241009fa,Clase_99,0.7147,2026-03-13T11:36:26.192744
9434f141,Clase_99,0.7218,2026-03-13T11:36:27.343009
61c5ef9a,Clase_99,0.7247,2026-03-13T11:36:29.162466
e14f15f9,Clase_99,0.7242,2026-03-13T11:36:30.771995
61c9cbe7,Clase_99,0.7237,2026-03-13T11:36:33.691710
b93968cc,Clase_99,0.7273,2026-03-13T11:36:35.039709
a372287b,Clase_99,0.724,2026-03-13T11:36:37.718991
858e3544,Clase_99,0.7255,2026-03-13T11:36:38.848828
9971cb2b,Clase_99,0.7239,2026-03-13T11:36:39.837542
1645c157,Clase_99,0.7234,2026-03-13T11:36:40.988970
967caba8,Clase_99,0.7258,2026-03-13T11:36:43.500996
30e2f7ea,Clase_99,0.7274,2026-03-13T11:36:45.502246
bd333e61,Clase_99,0.7243,2026-03-13T11:36:46.659451
56828362,Clase_99,0.7223,2026-03-13T11:36:47.463633
0503e801,Clase_99,0.7271,2026-03-13T11:36:48.677537
d311b930,Clase_99,0.7221,2026-03-13T11:36:49.773768
3dfb4047,Clase_99,0.7252,2026-03-13T11:36:52.906812
d797cd91,Clase_99,0.7245,2026-03-13T11:36:55.491669
2d65762c,Clase_99,0.7226,2026-03-13T11:36:56.615919
811919da,Clase_99,0.729,2026-03-13T11:36:57.059625
